"","seqnames","start","end","width","strand","gc","mapp"
"861","chr2",240500001,241000000,500000,"*",46.55,0.982472260464095
"862","chr2",241000001,241500000,500000,"*",50.63,0.978429992675355
"863","chr2",241500001,242000000,500000,"*",55.65,0.959458980356305
"864","chr2",242000001,242500000,500000,"*",48.68,0.983389223622748
"865","chr2",242500001,243000000,500000,"*",52.89,0.957812786727342
"866","chr3",1,500000,500000,"*",32.85,0.981387026174397
"867","chr3",500001,1000000,500000,"*",36.54,0.933106369458343
"868","chr3",1000001,1500000,500000,"*",36.42,0.978038026853939
"869","chr3",1500001,2000000,500000,"*",36.79,0.955512561124096
"870","chr3",2000001,2500000,500000,"*",37.05,0.978732480107334
"871","chr3",2500001,3000000,500000,"*",38.33,0.980957171217547
"872","chr3",3000001,3500000,500000,"*",39.59,0.989555912375687
"873","chr3",3500001,4000000,500000,"*",39.26,0.954274064939181
"874","chr3",4000001,4500000,500000,"*",39.45,0.932885629165885
"875","chr3",4500001,5000000,500000,"*",42.2,0.983378199764016
"876","chr3",5000001,5500000,500000,"*",42.88,0.973640292795402
"877","chr3",5500001,6000000,500000,"*",38.66,0.961952191254043
"878","chr3",6000001,6500000,500000,"*",37.54,0.958057702391749
"879","chr3",6500001,7000000,500000,"*",37.14,0.946593618937622
"880","chr3",7000001,7500000,500000,"*",37.16,0.993784160442493
"881","chr3",7500001,8000000,500000,"*",39.05,0.985837111165692
"882","chr3",8000001,8500000,500000,"*",39.97,0.967488115372548
"883","chr3",8500001,9000000,500000,"*",43.7,0.960505513851047
"884","chr3",9000001,9500000,500000,"*",44.1,0.991808942024557
"885","chr3",9500001,10000000,500000,"*",48.02,0.975311565394487
"886","chr3",10000001,10500000,500000,"*",47.73,0.971199805266396
"887","chr3",10500001,11000000,500000,"*",47.69,0.984644586761671
"888","chr3",11000001,11500000,500000,"*",44.9,0.988914718264603
"889","chr3",11500001,12000000,500000,"*",44.71,0.958875874831232
"890","chr3",12000001,12500000,500000,"*",40.72,0.981614825679464
"891","chr3",12500001,13000000,500000,"*",47.8,0.980241370668033
"892","chr3",13000001,13500000,500000,"*",51.97,0.988958109313956
"893","chr3",13500001,14000000,500000,"*",49.97,0.986772272027691
"894","chr3",14000001,14500000,500000,"*",46.05,0.962300368065763
"895","chr3",14500001,15000000,500000,"*",48,0.992770381355016
"896","chr3",15000001,15500000,500000,"*",43.43,0.939483623041779
"897","chr3",15500001,16000000,500000,"*",40.38,0.973997865026094
"898","chr3",16000001,16500000,500000,"*",42.81,0.986093111837782
"899","chr3",16500001,17000000,500000,"*",40.11,0.968460495026252
"900","chr3",17000001,17500000,500000,"*",38.41,0.972436660610345
"901","chr3",17500001,18000000,500000,"*",38.2,0.962992623633626
"902","chr3",18000001,18500000,500000,"*",37.67,0.977510526580321
"903","chr3",18500001,19000000,500000,"*",37.02,0.96405162923283
"904","chr3",19000001,19500000,500000,"*",36.34,0.942117146326582
"905","chr3",19500001,20000000,500000,"*",38.47,0.939157336693484
"906","chr3",20000001,20500000,500000,"*",39.02,0.970157509704804
"907","chr3",20500001,21000000,500000,"*",36.67,0.980290993078932
"908","chr3",21000001,21500000,500000,"*",36.55,0.955114139662201
"909","chr3",21500001,22000000,500000,"*",36.55,0.98354804015174
"910","chr3",22000001,22500000,500000,"*",36.07,0.947114587885403
"911","chr3",22500001,23000000,500000,"*",37.4,0.951744128748832
"912","chr3",23000001,23500000,500000,"*",38.47,0.957308413114754
"913","chr3",23500001,24000000,500000,"*",41.43,0.981255099564399
"914","chr3",24000001,24500000,500000,"*",39.37,0.950768784266485
"915","chr3",24500001,25000000,500000,"*",37.7,0.990979165124699
"916","chr3",25000001,25500000,500000,"*",38.57,0.980631258114674
"917","chr3",25500001,26000000,500000,"*",38.92,0.98862503306376
"918","chr3",26000001,26500000,500000,"*",38.06,0.940303273786042
"919","chr3",26500001,27000000,500000,"*",38.13,0.932433693801764
"920","chr3",27000001,27500000,500000,"*",38.08,0.974092367118927
"921","chr3",27500001,28000000,500000,"*",40.75,0.976185949153249
"922","chr3",28000001,28500000,500000,"*",36.97,0.957736439220699
"923","chr3",28500001,29000000,500000,"*",37.8,0.981924298073235
"924","chr3",29000001,29500000,500000,"*",36.7,0.971067389035487
"925","chr3",29500001,30000000,500000,"*",36.1,0.987842031496662
"926","chr3",30000001,30500000,500000,"*",37.32,0.954230790783142
"927","chr3",30500001,31000000,500000,"*",38.78,0.995215971786277
"928","chr3",31000001,31500000,500000,"*",39.66,0.995722800086256
"929","chr3",31500001,32000000,500000,"*",40.68,0.991926625759835
"930","chr3",32000001,32500000,500000,"*",43.28,0.97014333896314
"931","chr3",32500001,33000000,500000,"*",43.22,0.976992892025657
"932","chr3",33000001,33500000,500000,"*",41.71,0.976844908297501
"933","chr3",33500001,34000000,500000,"*",38.58,0.97321740897065
"934","chr3",34000001,34500000,500000,"*",39.81,0.951900679283958
"935","chr3",34500001,35000000,500000,"*",36.98,0.968025000337272
"936","chr3",35000001,35500000,500000,"*",35.88,0.963433534210333
"937","chr3",35500001,36000000,500000,"*",36.3,0.965299969685133
"938","chr3",36000001,36500000,500000,"*",37.57,0.954460284704271
"939","chr3",36500001,37000000,500000,"*",41.25,0.97923190029985
"940","chr3",37000001,37500000,500000,"*",40.6,0.981596908832928
"941","chr3",37500001,38000000,500000,"*",43.97,0.977420239515472
"942","chr3",38000001,38500000,500000,"*",45.52,0.954918839010349
"943","chr3",38500001,39000000,500000,"*",43.85,0.97772398012338
"944","chr3",39000001,39500000,500000,"*",44.07,0.970565651335523
"945","chr3",39500001,40000000,500000,"*",39.21,0.947288540012507
"946","chr3",40000001,40500000,500000,"*",41.12,0.936576524376858
"947","chr3",40500001,41000000,500000,"*",41.85,0.962816185691599
"948","chr3",41000001,41500000,500000,"*",41.23,0.976575599860413
"949","chr3",41500001,42000000,500000,"*",38.91,0.934740341426885
"950","chr3",42000001,42500000,500000,"*",44.07,0.972524114393707
"951","chr3",42500001,43000000,500000,"*",45.4,0.981752123310683
"952","chr3",43000001,43500000,500000,"*",43.09,0.978953343682446
"953","chr3",43500001,44000000,500000,"*",41.73,0.941776036509235
"954","chr3",44000001,44500000,500000,"*",41.83,0.990634346706619
"955","chr3",44500001,45000000,500000,"*",43.29,0.970388959860002
"956","chr3",45000001,45500000,500000,"*",44.62,0.990321342174964
"957","chr3",45500001,46000000,500000,"*",44.23,0.993057565713124
"958","chr3",46000001,46500000,500000,"*",42.93,0.972768478456499
"959","chr3",46500001,47000000,500000,"*",47.54,0.963900172986316
"960","chr3",47000001,47500000,500000,"*",45.95,0.98094993283032
"961","chr3",47500001,48000000,500000,"*",44.93,0.977306183704988
"962","chr3",48000001,48500000,500000,"*",45.82,0.975926627442748
"963","chr3",48500001,49000000,500000,"*",49.51,0.973978395632238
"964","chr3",49000001,49500000,500000,"*",49.25,0.976059085548543
"965","chr3",49500001,50000000,500000,"*",50.22,0.976214185164703
"966","chr3",50000001,50500000,500000,"*",52.69,0.982546772744948
"967","chr3",50500001,51000000,500000,"*",45.5,0.963828290901058
"968","chr3",51000001,51500000,500000,"*",41.49,0.925999502272365
"969","chr3",51500001,52000000,500000,"*",45.79,0.970056351305179
"970","chr3",52000001,52500000,500000,"*",53.29,0.992588409300296
"971","chr3",52500001,53000000,500000,"*",46.43,0.98910680427527
"972","chr3",53000001,53500000,500000,"*",45.72,0.968718199262758
"973","chr3",53500001,54000000,500000,"*",43.96,0.979108687172507
"974","chr3",54000001,54500000,500000,"*",42.53,0.962778472073572
"975","chr3",54500001,55000000,500000,"*",42.56,0.976013302754122
"976","chr3",55000001,55500000,500000,"*",40.84,0.959991835969378
"977","chr3",55500001,56000000,500000,"*",42.27,0.985951747141912
"978","chr3",56000001,56500000,500000,"*",39.48,0.988684398721079
"979","chr3",56500001,57000000,500000,"*",41.37,0.964122132461102
"980","chr3",57000001,57500000,500000,"*",41.76,0.965234698463882
"981","chr3",57500001,58000000,500000,"*",41.76,0.97709217483271
"982","chr3",58000001,58500000,500000,"*",45.29,0.983893968094326
"983","chr3",58500001,59000000,500000,"*",42.4,0.919911172307994
"984","chr3",59000001,59500000,500000,"*",39.41,0.965827992129
"985","chr3",59500001,60000000,500000,"*",40.65,0.988117013233953
"986","chr3",60000001,60500000,500000,"*",38.4,0.991277957446656
"987","chr3",60500001,61000000,500000,"*",38.59,0.969467679117803
"988","chr3",61000001,61500000,500000,"*",39.38,0.952061135930736
"989","chr3",61500001,62000000,500000,"*",40.97,0.992514416530025
"990","chr3",62000001,62500000,500000,"*",40.49,0.995737717514504
"991","chr3",62500001,63000000,500000,"*",39.74,0.983995918258772
"992","chr3",63000001,63500000,500000,"*",38.8,0.95229575895943
"993","chr3",63500001,64000000,500000,"*",39.81,0.963415490848936
"994","chr3",64000001,64500000,500000,"*",41.59,0.989674232330653
"995","chr3",64500001,65000000,500000,"*",39.88,0.9811936507657
"996","chr3",65000001,65500000,500000,"*",39.69,0.96617887077804
"997","chr3",65500001,66000000,500000,"*",40.36,0.986806925950461
"998","chr3",66000001,66500000,500000,"*",33.61,0.987138935716887
"999","chr3",66500001,67000000,500000,"*",41.09,0.975479342016583
"1000","chr3",67000001,67500000,500000,"*",38.78,0.955556158771103
"1001","chr3",67500001,68000000,500000,"*",38.7,0.985885262395557
"1002","chr3",68000001,68500000,500000,"*",38.04,0.975372283038842
"1003","chr3",68500001,69000000,500000,"*",39.15,0.975482018973783
"1004","chr3",69000001,69500000,500000,"*",40.66,0.985075609581978
"1005","chr3",69500001,70000000,500000,"*",39.55,0.973089141969792
"1006","chr3",70000001,70500000,500000,"*",37.46,0.961406224180351
"1007","chr3",70500001,71000000,500000,"*",37.92,0.968224715894623
"1008","chr3",71000001,71500000,500000,"*",40.92,0.993435278162647
"1009","chr3",71500001,72000000,500000,"*",42.08,0.993070507187184
"1010","chr3",72000001,72500000,500000,"*",44.81,0.991344693130822
"1011","chr3",72500001,73000000,500000,"*",43.66,0.982231942648711
"1012","chr3",73000001,73500000,500000,"*",42.01,0.973331568868068
"1013","chr3",73500001,74000000,500000,"*",39.8,0.9898827613004
"1014","chr3",74000001,74500000,500000,"*",37.34,0.972453999458923
"1015","chr3",74500001,75000000,500000,"*",36.7,0.959949168004525
"1016","chr3",76000001,76500000,500000,"*",35.49,0.96636862425947
"1017","chr3",76500001,77000000,500000,"*",35.71,0.985732059841177
"1018","chr3",77000001,77500000,500000,"*",36.16,0.980217480957875
"1019","chr3",77500001,78000000,500000,"*",35.91,0.979908083324682
"1020","chr3",78000001,78500000,500000,"*",36.34,0.983640689127136
"1021","chr3",78500001,79000000,500000,"*",36.08,0.95818793052384
"1022","chr3",79000001,79500000,500000,"*",35.19,0.976560618918519
"1023","chr3",79500001,80000000,500000,"*",34.89,0.983331002240786
"1024","chr3",80000001,80500000,500000,"*",34.76,0.983208124841293
"1025","chr3",80500001,81000000,500000,"*",34.72,0.964658562972662
"1026","chr3",81000001,81500000,500000,"*",35.96,0.976722281373485
"1027","chr3",81500001,82000000,500000,"*",36.07,0.971744622506772
"1028","chr3",82000001,82500000,500000,"*",35.71,0.951813464761063
"1029","chr3",82500001,83000000,500000,"*",35.04,0.981730812173988
"1030","chr3",83000001,83500000,500000,"*",33.74,0.983492694769661
"1031","chr3",83500001,84000000,500000,"*",34.1,0.982441434470624
"1032","chr3",84000001,84500000,500000,"*",34.05,0.973878337762648
"1033","chr3",84500001,85000000,500000,"*",35.38,0.972851158629625
"1034","chr3",85000001,85500000,500000,"*",33.94,0.969246807560821
"1035","chr3",85500001,86000000,500000,"*",34.15,0.982303899764644
"1036","chr3",86000001,86500000,500000,"*",34.98,0.968907358527899
"1037","chr3",86500001,87000000,500000,"*",35.42,0.989740759140536
"1038","chr3",87000001,87500000,500000,"*",36.2,0.969829713929938
"1039","chr3",87500001,88000000,500000,"*",36.08,0.966145902720307
"1040","chr3",88000001,88500000,500000,"*",36.68,0.983090209323969
"1041","chr3",88500001,89000000,500000,"*",35.18,0.945778177045102
"1042","chr3",89000001,89500000,500000,"*",34.76,0.971419229835634
"1043","chr3",89500001,90000000,500000,"*",35.82,0.939623349186888
"1044","chr3",93500001,94000000,500000,"*",37.46,0.945696210255043
"1045","chr3",94000001,94500000,500000,"*",36.24,0.973652488213829
"1046","chr3",94500001,95000000,500000,"*",34.5,0.959514150784997
"1047","chr3",95000001,95500000,500000,"*",34.57,0.963869098309268
"1048","chr3",95500001,96000000,500000,"*",34.29,0.971612232788222
"1049","chr3",96000001,96500000,500000,"*",35.64,0.972784964457386
"1050","chr3",96500001,97000000,500000,"*",35.29,0.97313471273412
"1051","chr3",97000001,97500000,500000,"*",35.57,0.966317350879702
"1052","chr3",97500001,98000000,500000,"*",37.21,0.967580466289339
"1053","chr3",98000001,98500000,500000,"*",37.95,0.969278331246681
"1054","chr3",98500001,99000000,500000,"*",37.63,0.941667305017888
"1055","chr3",99000001,99500000,500000,"*",37.63,0.946706123518472
"1056","chr3",99500001,100000000,500000,"*",39.25,0.98924539572369
"1057","chr3",100000001,100500000,500000,"*",39.08,0.952036032812569
"1058","chr3",100500001,101000000,500000,"*",37.66,0.974696403033422
"1059","chr3",101000001,101500000,500000,"*",39.87,0.941994829880514
"1060","chr3",101500001,102000000,500000,"*",38.57,0.964553542905626
"1061","chr3",102000001,102500000,500000,"*",36.63,0.987171038897319
"1062","chr3",102500001,103000000,500000,"*",35.16,0.953463744876652
"1063","chr3",103000001,103500000,500000,"*",34.61,0.97317705668133
"1064","chr3",103500001,104000000,500000,"*",34.42,0.985224125221025
"1065","chr3",104000001,104500000,500000,"*",35.25,0.984238119186891
"1066","chr3",104500001,105000000,500000,"*",35.48,0.993806630604668
"1067","chr3",105000001,105500000,500000,"*",35.98,0.973186783925828
"1068","chr3",105500001,106000000,500000,"*",36.69,0.980087732954362
"1069","chr3",106000001,106500000,500000,"*",36.32,0.981942727832332
"1070","chr3",106500001,107000000,500000,"*",37.8,0.958318824097596
"1071","chr3",107000001,107500000,500000,"*",37.66,0.971357162061211
"1072","chr3",107500001,108000000,500000,"*",39.72,0.971756577245849
"1073","chr3",108000001,108500000,500000,"*",37.94,0.964727725217019
"1074","chr3",108500001,109000000,500000,"*",38.34,0.970002253431317
"1075","chr3",109000001,109500000,500000,"*",39.32,0.941970732601585
"1076","chr3",109500001,110000000,500000,"*",35.5,0.973050804298178
"1077","chr3",110000001,110500000,500000,"*",36.31,0.97251731115156
"1078","chr3",110500001,111000000,500000,"*",36.85,0.966415083550616
"1079","chr3",111000001,111500000,500000,"*",38.53,0.964464941149454
"1080","chr3",111500001,112000000,500000,"*",38.9,0.95931655437195
"1081","chr3",112000001,112500000,500000,"*",38.81,0.9614800568946
"1082","chr3",112500001,113000000,500000,"*",40.39,0.967342479482977
"1083","chr3",113000001,113500000,500000,"*",39.37,0.974636485422863
"1084","chr3",113500001,114000000,500000,"*",40.12,0.976196751831928
"1085","chr3",114000001,114500000,500000,"*",37.45,0.987390545667405
"1086","chr3",114500001,115000000,500000,"*",35.59,0.986009578813307
"1087","chr3",115000001,115500000,500000,"*",38.27,0.971837177170321
"1088","chr3",115500001,116000000,500000,"*",37.81,0.968969558088664
"1089","chr3",116000001,116500000,500000,"*",37.13,0.960743928893338
"1090","chr3",116500001,117000000,500000,"*",36.91,0.982551241797683
"1091","chr3",117000001,117500000,500000,"*",37.07,0.986554194678256
"1092","chr3",117500001,118000000,500000,"*",36.14,0.97992941271048
"1093","chr3",118000001,118500000,500000,"*",37.71,0.982866974708171
"1094","chr3",118500001,119000000,500000,"*",39.58,0.928208641506508
"1095","chr3",119000001,119500000,500000,"*",41.7,0.987673117839607
"1096","chr3",119500001,120000000,500000,"*",39.58,0.985749168696451
"1097","chr3",120000001,120500000,500000,"*",40.86,0.943822550868584
"1098","chr3",120500001,121000000,500000,"*",36.6,0.9295666210775
"1099","chr3",121000001,121500000,500000,"*",39.31,0.952515845009414
"1100","chr3",121500001,122000000,500000,"*",39.43,0.94432152310747
"1101","chr3",122000001,122500000,500000,"*",40.36,0.967071441806046
"1102","chr3",122500001,123000000,500000,"*",44.02,0.989841099077965
"1103","chr3",123000001,123500000,500000,"*",47.03,0.990775384362764
"1104","chr3",123500001,124000000,500000,"*",42.03,0.970558482341978
"1105","chr3",124000001,124500000,500000,"*",43.02,0.978476008562006
"1106","chr3",124500001,125000000,500000,"*",44.05,0.988412658203761
"1107","chr3",125000001,125500000,500000,"*",41.9,0.928652835789545
"1108","chr3",126000001,126500000,500000,"*",47.67,0.970689845471127
"1109","chr3",126500001,127000000,500000,"*",49.55,0.977101476413465
"1110","chr3",127000001,127500000,500000,"*",48.94,0.985515006571737
"1111","chr3",127500001,128000000,500000,"*",44.2,0.99397753907256
"1112","chr3",128000001,128500000,500000,"*",49.74,0.989567330939191
"1113","chr3",128500001,129000000,500000,"*",47.83,0.962040879917225
"1114","chr3",129000001,129500000,500000,"*",48.11,0.970100962478636
"1115","chr3",130000001,130500000,500000,"*",38.51,0.973780286524834
"1116","chr3",130500001,131000000,500000,"*",38.43,0.953162747345988
"1117","chr3",131000001,131500000,500000,"*",39.47,0.969026920255745
"1118","chr3",131500001,132000000,500000,"*",38.9,0.952694976716595
"1119","chr3",132000001,132500000,500000,"*",38.18,0.946481006256725
"1120","chr3",132500001,133000000,500000,"*",39.52,0.939055448534702
"1121","chr3",133000001,133500000,500000,"*",42.68,0.95353198559357
"1122","chr3",133500001,134000000,500000,"*",43.97,0.980290026627502
"1123","chr3",134000001,134500000,500000,"*",44,0.984694515735574
"1124","chr3",134500001,135000000,500000,"*",44.55,0.9649544030502
"1125","chr3",135000001,135500000,500000,"*",40.78,0.942789281508771
"1126","chr3",135500001,136000000,500000,"*",40.9,0.960076295586476
"1127","chr3",136000001,136500000,500000,"*",39.46,0.959979749999501
"1128","chr3",136500001,137000000,500000,"*",41.15,0.947853130612426
"1129","chr3",137000001,137500000,500000,"*",39.03,0.926086650348891
"1130","chr3",137500001,138000000,500000,"*",40.66,0.970294814430443
"1131","chr3",138000001,138500000,500000,"*",42.54,0.971864976840551
"1132","chr3",138500001,139000000,500000,"*",43.64,0.961273075748562
"1133","chr3",139000001,139500000,500000,"*",42.7,0.966409968820557
"1134","chr3",139500001,140000000,500000,"*",41.9,0.977558940860125
"1135","chr3",140000001,140500000,500000,"*",42.04,0.981071877467606
"1136","chr3",140500001,141000000,500000,"*",42.28,0.967972379411759
"1137","chr3",141000001,141500000,500000,"*",41.38,0.968057423340531
"1138","chr3",141500001,142000000,500000,"*",41.21,0.98197914088939
"1139","chr3",142000001,142500000,500000,"*",37.7,0.960818420291635
"1140","chr3",142500001,143000000,500000,"*",40.88,0.985249519049415
"1141","chr3",143000001,143500000,500000,"*",39.11,0.972546680059863
"1142","chr3",143500001,144000000,500000,"*",37.7,0.980586296236422
"1143","chr3",144000001,144500000,500000,"*",35.42,0.98617142552807
"1144","chr3",144500001,145000000,500000,"*",34.93,0.972178898304077
"1145","chr3",145000001,145500000,500000,"*",34.87,0.976048810819511
"1146","chr3",145500001,146000000,500000,"*",35.87,0.96010552755936
"1147","chr3",146000001,146500000,500000,"*",36.53,0.966287747462953
"1148","chr3",146500001,147000000,500000,"*",34.96,0.967827151290202
"1149","chr3",147000001,147500000,500000,"*",36.89,0.98255744855242
"1150","chr3",147500001,148000000,500000,"*",35.6,0.985853632400229
"1151","chr3",148000001,148500000,500000,"*",36.13,0.94449355988669
"1152","chr3",148500001,149000000,500000,"*",38.76,0.982635954093185
"1153","chr3",149000001,149500000,500000,"*",40.58,0.990026281701795
"1154","chr3",149500001,150000000,500000,"*",38.75,0.980526416215211
"1155","chr3",150000001,150500000,500000,"*",39.46,0.984093144911392
"1156","chr3",150500001,151000000,500000,"*",40.66,0.969947595732588
"1157","chr3",151000001,151500000,500000,"*",37.47,0.972262789525903
"1158","chr3",151500001,152000000,500000,"*",36.55,0.979506480256644
"1159","chr3",152000001,152500000,500000,"*",36.48,0.985924581393875
"1160","chr3",152500001,153000000,500000,"*",39.24,0.966795691906261
"1161","chr3",153000001,153500000,500000,"*",36.87,0.95945804189167
"1162","chr3",153500001,154000000,500000,"*",37.92,0.951347413257661
"1163","chr3",154000001,154500000,500000,"*",36.48,0.97224266147911
"1164","chr3",154500001,155000000,500000,"*",37.79,0.953835841595584
"1165","chr3",155000001,155500000,500000,"*",39.44,0.953330892610869
"1166","chr3",155500001,156000000,500000,"*",40.35,0.971422553120896
"1167","chr3",156000001,156500000,500000,"*",39.93,0.984068725837228
"1168","chr3",156500001,157000000,500000,"*",38.96,0.973246575173331
"1169","chr3",157000001,157500000,500000,"*",38.67,0.970475579128646
"1170","chr3",157500001,158000000,500000,"*",37.49,0.938906028644065
"1171","chr3",158000001,158500000,500000,"*",37.65,0.948981646449744
"1172","chr3",158500001,159000000,500000,"*",39.26,0.95888782261639
"1173","chr3",159000001,159500000,500000,"*",38.78,0.936222638430038
"1174","chr3",159500001,160000000,500000,"*",41.64,0.98821521723261
"1175","chr3",160000001,160500000,500000,"*",38.26,0.984582627377341
"1176","chr3",160500001,161000000,500000,"*",38.28,0.957435951431446
"1177","chr3",161000001,161500000,500000,"*",37.37,0.982616719594144
"1178","chr3",161500001,162000000,500000,"*",35.65,0.98050775206533
"1179","chr3",162000001,162500000,500000,"*",35.37,0.961999461881665
"1180","chr3",162500001,163000000,500000,"*",34.13,0.965620958909804
"1181","chr3",163000001,163500000,500000,"*",34.33,0.961102605622211
"1182","chr3",163500001,164000000,500000,"*",35.29,0.971912242965977
"1183","chr3",164000001,164500000,500000,"*",34.62,0.967301235154302
"1184","chr3",164500001,165000000,500000,"*",34.13,0.984520396386603
"1185","chr3",165000001,165500000,500000,"*",35.14,0.962003716814495
"1186","chr3",165500001,166000000,500000,"*",34.46,0.954909258040736
"1187","chr3",166000001,166500000,500000,"*",34.64,0.96908810390665
"1188","chr3",166500001,167000000,500000,"*",36.37,0.963604966368782
"1189","chr3",167000001,167500000,500000,"*",36.23,0.978660928725359
"1190","chr3",167500001,168000000,500000,"*",37.18,0.97750016405086
"1191","chr3",168000001,168500000,500000,"*",36.02,0.965467837270301
"1192","chr3",168500001,169000000,500000,"*",36.01,0.993846041555183
"1193","chr3",169000001,169500000,500000,"*",38.54,0.965107265868106
"1194","chr3",169500001,170000000,500000,"*",40.29,0.989032607704332
"1195","chr3",170000001,170500000,500000,"*",41.74,0.96530736523324
"1196","chr3",170500001,171000000,500000,"*",39.34,0.955348157357653
"1197","chr3",171000001,171500000,500000,"*",39.48,0.967486625355324
"1198","chr3",171500001,172000000,500000,"*",39.78,0.990240009665232
"1199","chr3",172000001,172500000,500000,"*",40.37,0.975809390910214
"1200","chr3",172500001,173000000,500000,"*",37.1,0.990935751234261
"1201","chr3",173000001,173500000,500000,"*",35.65,0.978916895761413
"1202","chr3",173500001,174000000,500000,"*",35.41,0.982935204595148
"1203","chr3",174000001,174500000,500000,"*",35.78,0.977046271637309
"1204","chr3",174500001,175000000,500000,"*",35.22,0.977619582750833
"1205","chr3",175000001,175500000,500000,"*",35.01,0.972576009306145
"1206","chr3",175500001,176000000,500000,"*",35.68,0.956069097176638
"1207","chr3",176000001,176500000,500000,"*",36.69,0.967428782133733
"1208","chr3",176500001,177000000,500000,"*",39.92,0.971967927349836
"1209","chr3",177000001,177500000,500000,"*",41,0.964930594734819
"1210","chr3",177500001,178000000,500000,"*",36.66,0.985710914733857
"1211","chr3",178000001,178500000,500000,"*",37.8,0.988403690885216
"1212","chr3",178500001,179000000,500000,"*",38.51,0.936314418938735
"1213","chr3",179000001,179500000,500000,"*",40.99,0.975119554795134
"1214","chr3",179500001,180000000,500000,"*",37.87,0.983614933508378
"1215","chr3",180000001,180500000,500000,"*",37.12,0.950267038173244
"1216","chr3",180500001,181000000,500000,"*",38.01,0.978239569615058
"1217","chr3",181000001,181500000,500000,"*",37.6,0.980064165841705
"1218","chr3",181500001,182000000,500000,"*",39.36,0.988408948761869
"1219","chr3",182000001,182500000,500000,"*",38.49,0.978552277189733
"1220","chr3",182500001,183000000,500000,"*",40.63,0.972627788182433
"1221","chr3",183000001,183500000,500000,"*",42.83,0.977236609973885
"1222","chr3",183500001,184000000,500000,"*",46.81,0.984132386327352
"1223","chr3",184000001,184500000,500000,"*",49.71,0.988219987835035
"1224","chr3",184500001,185000000,500000,"*",40.1,0.981214683426571
"1225","chr3",185000001,185500000,500000,"*",42.07,0.969166810025824
"1226","chr3",185500001,186000000,500000,"*",43.62,0.984684986499216
"1227","chr3",186000001,186500000,500000,"*",42.98,0.98350693502858
"1228","chr3",186500001,187000000,500000,"*",43.61,0.961744781762054
"1229","chr3",187000001,187500000,500000,"*",41,0.970348488781898
"1230","chr3",187500001,188000000,500000,"*",42,0.973968401976808
"1231","chr3",188000001,188500000,500000,"*",38.42,0.976484917781982
"1232","chr3",188500001,189000000,500000,"*",39.57,0.96702375750195
"1233","chr3",189000001,189500000,500000,"*",37.22,0.984435134391324
"1234","chr3",189500001,190000000,500000,"*",38.17,0.982614346552683
"1235","chr3",190000001,190500000,500000,"*",37.01,0.987779575814434
"1236","chr3",190500001,191000000,500000,"*",36.67,0.970792361060482
"1237","chr3",191000001,191500000,500000,"*",37.2,0.975437773928526
"1238","chr3",191500001,192000000,500000,"*",36.54,0.97119633173751
"1239","chr3",192000001,192500000,500000,"*",37.75,0.980607714025768
"1240","chr3",192500001,193000000,500000,"*",39.94,0.966854588679737
"1241","chr3",193000001,193500000,500000,"*",39.56,0.981658319811401
"1242","chr3",193500001,194000000,500000,"*",45.96,0.992800467169135
"1243","chr3",194000001,194500000,500000,"*",45.61,0.986121428710858
"1244","chr3",194500001,195000000,500000,"*",47.52,0.972857947021166
"1245","chr3",195500001,196000000,500000,"*",49.39,0.906305296200677
"1246","chr3",196000001,196500000,500000,"*",44.51,0.967030987125317
"1247","chr3",196500001,197000000,500000,"*",41.44,0.982832844883436
"1248","chr3",197000001,197500000,500000,"*",46.56,0.917770156744865
"1249","chr4",1,500000,500000,"*",40.11,0.938474212379597
"1250","chr4",500001,1000000,500000,"*",55.1,0.970959468246429
"1251","chr4",1000001,1500000,500000,"*",47.81,0.973311774706604
"1252","chr4",1500001,2000000,500000,"*",55.32,0.98199080564406
"1253","chr4",2000001,2500000,500000,"*",49.93,0.979490249116955
"1254","chr4",2500001,3000000,500000,"*",48.33,0.981731604704067
"1255","chr4",3000001,3500000,500000,"*",49.86,0.984172721720509
"1256","chr4",4500001,5000000,500000,"*",45.6,0.982796130227819
"1257","chr4",5000001,5500000,500000,"*",42.94,0.943484477061728
"1258","chr4",5500001,6000000,500000,"*",46.81,0.960818110247143
"1259","chr4",6000001,6500000,500000,"*",50.86,0.992430451568438
"1260","chr4",6500001,7000000,500000,"*",48.87,0.978221360757003
"1261","chr4",7000001,7500000,500000,"*",52.64,0.985376285005526
"1262","chr4",7500001,8000000,500000,"*",50.62,0.991343505573737
"1263","chr4",8000001,8500000,500000,"*",53.49,0.986376226892239
"1264","chr4",8500001,9000000,500000,"*",50.2,0.934481240946503
"1265","chr4",10000001,10500000,500000,"*",45.04,0.989659182807557
"1266","chr4",10500001,11000000,500000,"*",40.35,0.972290461578916
"1267","chr4",11000001,11500000,500000,"*",40.06,0.934281831635779
"1268","chr4",11500001,12000000,500000,"*",37.9,0.959549811169291
"1269","chr4",12000001,12500000,500000,"*",36.81,0.952690517302777
"1270","chr4",12500001,13000000,500000,"*",37.78,0.968069127087775
"1271","chr4",13000001,13500000,500000,"*",39.02,0.981614827269787
"1272","chr4",13500001,14000000,500000,"*",40.63,0.974119037970343
"1273","chr4",14000001,14500000,500000,"*",38.59,0.949622419252331
"1274","chr4",14500001,15000000,500000,"*",39.18,0.965214615663701
"1275","chr4",15000001,15500000,500000,"*",39.39,0.968954039083406
